timestamp,split,num_frame_refs,frame_references,is_t0,storms,era5_availability,extraction_status
2010-05-17T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.17.03.npz,False,NIO_2010_IS,AVAILABLE,PENDING
2010-05-17T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.17.06.npz,True,NIO_2010_IS,AVAILABLE,PENDING
2010-05-18T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.18.18.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-18T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.18.21.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.00.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.03.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.06.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.09.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.12.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.15.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.18.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-19T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.19.21.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.00.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.03.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.06.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.09.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.12.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.15.npz,False,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-20T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.20.18.npz,True,NIO_2010_BANDU,AVAILABLE,PENDING
2010-05-30T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.30.15.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-30T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.30.18.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-30T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.30.21.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.00.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.03.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.06.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.09.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.12.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.15.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.18.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-05-31T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.05.31.21.npz,False,NIO_2010_PHET,AVAILABLE,PENDING
2010-06-01T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.06.01.00.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-06-01T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.06.01.03.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-06-01T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.06.01.06.npz,True,NIO_2010_PHET,AVAILABLE,PENDING
2010-10-12T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.12.15.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-12T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.12.18.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-12T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.12.21.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.00.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.03.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.06.npz,True,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.09.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.12.npz,True,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.15.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.18.npz,True,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-13T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.13.21.npz,False,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-14T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.14.00.npz,True,NIO_2010_UNNAMED_2_5_1,AVAILABLE,PENDING
2010-10-19T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.19.21.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.00.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.03.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.06.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.09.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.12.npz,True,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.15.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.18.npz,True,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-20T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.20.21.npz,False,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-21T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.21.00.npz,True,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-21T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.21.03.npz,True,NIO_2010_GIRI,AVAILABLE,PENDING
2010-10-21T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.10.21.06.npz,True,NIO_2010_GIRI,AVAILABLE,PENDING
2010-11-03T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.03.09.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-03T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.03.12.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-03T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.03.15.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-03T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.03.18.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-03T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.03.21.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.00.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.03.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.06.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.09.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.12.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.15.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.18.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-04T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.04.21.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.00.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.03.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T06:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.06.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T09:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.09.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T12:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.12.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T15:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.15.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T18:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.18.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-05T21:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.05.21.npz,False,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-06T00:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.06.00.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2010-11-06T03:00:00Z,TRAIN,1,data/interim/gridsat/2010/gridsat_2010.11.06.03.npz,True,NIO_2010_JAL,AVAILABLE,PENDING
2011-06-15T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.15.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-15T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.15.18.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-15T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.15.21.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.00.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.03.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.06.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.09.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.12.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.18.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-16T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.16.21.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.00.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.03.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.06.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.09.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.12.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.18.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-17T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.17.21.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.00.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.03.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.06.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.09.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.12.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.18.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-18T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.18.21.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.00.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.03.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.06.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.09.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.12.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.18.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-19T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.19.21.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.00.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.03.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.06.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.09.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.12.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.15.npz,False,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-06-20T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.06.20.18.npz,True,NIO_2011_UNNAMED_2_3_1,AVAILABLE,PENDING
2011-10-28T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.28.15.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-28T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.28.18.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-28T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.28.21.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.00.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.03.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.06.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.09.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.12.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.15.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.18.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-29T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.29.21.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.00.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.03.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.06.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.09.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.12.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.15.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.18.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-30T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.30.21.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.00.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.03.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.06.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.09.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.12.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.15.npz,False,NIO_2011_KEILA,AVAILABLE,PENDING
2011-10-31T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.10.31.18.npz,True,NIO_2011_KEILA,AVAILABLE,PENDING
2011-11-05T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.05.15.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-05T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.05.18.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-05T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.05.21.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.00.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.03.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.06.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.09.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.12.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.15.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.18.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-06T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.06.21.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T00:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.00.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T03:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.03.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T06:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.06.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T09:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.09.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T12:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.12.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T15:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.15.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T18:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.18.npz,True,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
2011-11-07T21:00:00Z,TRAIN,1,data/interim/gridsat/2011/gridsat_2011.11.07.21.npz,False,NIO_2011_UNNAMED_2_8_1,AVAILABLE,PENDING
